Input Direction,Column Index,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Compress Time,Uncompress Time,Points,Compressed Size,Compression Ratio
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/GW-Magnetic/syndata_magnetic0.csv,1,RLE+PFOR,NOCOMPRESSION,1800833.0,309625.0,0,0,18353,46048,0.6272543998256416
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/GW-Magnetic/syndata_magnetic0.csv,1,SPRINTZ+PFOR,NOCOMPRESSION,950542.0,481334.0,0,0,18353,37640,0.5127227156323217
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/GW-Magnetic/syndata_magnetic1.csv,1,TS_2DIFF+PFOR,NOCOMPRESSION,3425541.0,1053125.0,0,0,58373,146800,0.6287153307179689
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/GW-Magnetic/syndata_magnetic1.csv,1,RLE+PFOR,NOCOMPRESSION,3502041.0,1065500.0,0,0,58373,79896,0.34217874702345263
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/GW-Magnetic/syndata_magnetic1.csv,1,SPRINTZ+PFOR,NOCOMPRESSION,4099417.0,1568250.0,0,0,58373,73776,0.3159679989036027
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/GW-Magnetic/syndata_magnetic3.csv,1,TS_2DIFF+PFOR,NOCOMPRESSION,3287541.0,986291.0,0,0,58373,146800,0.6287153307179689
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/GW-Magnetic/syndata_magnetic3.csv,1,RLE+PFOR,NOCOMPRESSION,3197916.0,1038959.0,0,0,58373,79896,0.34217874702345263
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/GW-Magnetic/syndata_magnetic3.csv,1,SPRINTZ+PFOR,NOCOMPRESSION,3535125.0,1574167.0,0,0,58373,73776,0.3159679989036027
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/GW-Magnetic/syndata_magnetic2.csv,1,TS_2DIFF+PFOR,NOCOMPRESSION,895208.0,297709.0,0,0,17785,42700,0.6002249086308687
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/GW-Magnetic/syndata_magnetic2.csv,1,RLE+PFOR,NOCOMPRESSION,1766250.0,340500.0,0,0,17785,43920,0.6173741917346078
/Users/zihanguo/Downloads/R/outlier/outliier_code/encoding-outlier/trans_data/GW-Magnetic/syndata_magnetic2.csv,1,SPRINTZ+PFOR,NOCOMPRESSION,902709.0,469083.0,0,0,17785,36228,0.5092493674444757
